_timestamp,train/mean_token_accuracy,train/grad_norm,eval/entropy,eval/loss,train/entropy,eval/num_tokens,eval/samples_per_second,eval/steps_per_second,train/epoch,eval/runtime,train/num_tokens,_step,train/loss,train/learning_rate,train/global_step,_runtime,eval/mean_token_accuracy
1773936672.943641,0.8291017353534699,0.03564453125,,,0.7980134606361389,,,,0.7692307692307693,,4823810.0,30,0.7995752811431884,1.7815793270656524e-05,150,13105.767538068,
1773937108.881948,0.8298226118087768,0.033935546875,,,0.7965986207127571,,,,0.7948717948717948,,4984450.0,31,0.795212984085083,1.763613316502313e-05,155,13541.705830461,
1773937547.4202487,0.8182939141988754,0.034423828125,,,0.8522440329194069,,,,0.8205128205128205,,5145157.0,32,0.8502395629882813,1.7450356625437454e-05,160,13980.244179443,
1773937982.8628926,0.8170237109065056,0.0361328125,,,0.8522764995694161,,,,0.8461538461538461,,5306324.0,33,0.8529939651489258,1.725861245626287e-05,165,14415.686780697,
1773938406.9315894,0.8192921638488769,0.03515625,,,0.8399941489100456,,,,0.8717948717948718,,5466604.0,34,0.8451764106750488,1.70610542418491e-05,170,14839.755480923,
1773938836.4298134,0.8346620336174965,0.034423828125,,,0.7822610512375832,,,,0.8974358974358975,,5627555.0,35,0.7813565254211425,1.6857840223513315e-05,175,15269.253700612,
1773939262.220358,0.8308297008275985,0.034912109375,,,0.796877370774746,,,,0.9230769230769231,,5788189.0,36,0.8005258560180664,1.6649133172791126e-05,180,15695.044293787,
1773939707.6694658,0.8197771817445755,0.034423828125,,,0.8350813791155816,,,,0.9487179487179487,,5949485.0,37,0.8415349006652832,1.6435100261058866e-05,185,16140.493384228,
1773940161.5525506,0.8242420926690102,0.033447265625,,,0.8197785153985023,,,,0.9743589743589743,,6110700.0,38,0.8117679595947266,1.6215912925631724e-05,190,16594.376441529,
1773940607.6474686,0.8122139543294906,0.036865234375,,,0.8698985263705253,,,,1.0,,6269452.0,39,0.8650072097778321,1.5991746732444884e-05,195,17040.471369905,
1773941058.104059,0.8214433848857879,0.036865234375,,,0.8323058307170867,,,,1.0256410256410255,,6431037.0,40,0.8279948234558105,1.576278123542772e-05,200,17490.928048594,
1773941371.3703027,,,0.7923769266767935,0.7990908026695251,,6431037.0,2.231,0.281,1.0256410256410255,313.2639,,41,,,200,17804.194254769,0.8289501043883237
1773941826.1442611,0.8168253347277641,0.036376953125,,,0.8441468581557274,,,,1.0512820512820513,,6592365.0,42,0.849209976196289,1.5529199832683634e-05,205,18258.968198418,
1773942273.0600069,0.8273354008793831,0.034912109375,,,0.7972930200397969,,,,1.0769230769230769,,6753546.0,43,0.7973579883575439,1.529118961959082e-05,210,18705.883911245,
1773942708.6460955,0.8339047640562057,0.03369140625,,,0.7691965118050575,,,,1.1025641025641026,,6913720.0,44,0.7738716125488281,1.504894123894149e-05,215,19141.470017851,
1773943128.822379,0.8372194424271584,0.03369140625,,,0.7588366687297821,,,,1.1282051282051282,,7075315.0,45,0.7553084373474122,1.4802648728239743e-05,220,19561.646318374,
1773943546.2386858,0.8290383756160736,0.03564453125,,,0.799512180685997,,,,1.1538461538461537,,7236473.0,46,0.7981040000915527,1.4552509364280274e-05,225,19979.062579906,
1773943993.2264993,0.8240188375115395,0.033447265625,,,0.8157204948365688,,,,1.1794871794871795,,7397216.0,47,0.8174853324890137,1.4298723505132466e-05,230,20426.050414123,
1773944418.579175,0.8383644908666611,0.033447265625,,,0.7523758500814438,,,,1.205128205128205,,7557746.0,48,0.7505321025848388,1.4041494429656442e-05,235,20851.403069231,
1773944868.4603548,0.8240177407860756,0.032470703125,,,0.8101497814059258,,,,1.2307692307692308,,7719173.0,49,0.8107111930847168,1.3781028174679579e-05,240,21301.284345542,
1773945315.2046416,0.8227407962083817,0.03369140625,,,0.821945084631443,,,,1.2564102564102564,,7880779.0,50,0.818826961517334,1.3517533369963945e-05,245,21748.028544319,
1773945770.3481402,0.8197373002767563,0.035400390625,,,0.8332708150148391,,,,1.282051282051282,,8041714.0,51,0.8371645927429199,1.3251221071096836e-05,250,22203.172072089,
1773946204.870545,0.8205769658088684,0.03515625,,,0.8260422930121422,,,,1.3076923076923077,,8203440.0,52,0.8266217231750488,1.2982304590438255e-05,255,22637.694423132,
1773946653.9879827,0.841117462515831,0.033203125,,,0.7430712640285492,,,,1.3333333333333333,,8363462.0,53,0.7428383350372314,1.2710999326260738e-05,260,23086.81187238,
1773947088.4631577,0.838215509057045,0.03564453125,,,0.7595720812678337,,,,1.358974358974359,,8523712.0,54,0.7513716220855713,1.2437522590218418e-05,265,23521.287068222,
1773947518.6096299,0.8308918759226799,0.03271484375,,,0.7817248299717903,,,,1.3846153846153846,,8685396.0,55,0.7852777957916259,1.216209343328347e-05,270,23951.433552514,
1773947948.9856968,0.8315984204411506,0.03466796875,,,0.7801314502954483,,,,1.4102564102564101,,8845971.0,56,0.7830999851226806,1.1884932470289416e-05,275,24381.809620315,
1773948390.4692488,0.8345041826367379,0.03955078125,,,0.7734237730503082,,,,1.435897435897436,,9006520.0,57,0.7675826549530029,1.1606261703221773e-05,280,24823.293196666,
1773948825.6398966,0.8336655616760253,0.036376953125,,,0.7708018481731415,,,,1.4615384615384617,,9167259.0,58,0.7719882488250732,1.1326304343397626e-05,285,25258.46377066,
1773949286.4173255,0.8264031901955604,0.03515625,,,0.805999007821083,,,,1.4871794871794872,,9328148.0,59,0.8086079597473145,1.1045284632676535e-05,290,25719.241256414,
1773949737.810478,0.850633054971695,0.0361328125,,,0.6949098080396652,,,,1.5128205128205128,,9488622.0,60,0.6915181159973145,1.0763427663846016e-05,295,26170.634404077,
1773950173.1715188,0.8297446250915528,0.033203125,,,0.7876346424221993,,,,1.5384615384615383,,9648876.0,61,0.7873700618743896,1.0480959200325408e-05,300,26605.995365222,
1773950604.3694112,0.8297324657440186,0.033447265625,,,0.7869052782654762,,,,1.564102564102564,,9810439.0,62,0.7887365818023682,1.0198105495332577e-05,305,27037.193355348,
1773951037.4101837,0.8316348642110825,0.037841796875,,,0.7844270825386047,,,,1.5897435897435899,,9971286.0,63,0.778236722946167,9.915093110658348e-06,310,27470.234083629,
1773951472.3424828,0.8334088534116745,0.03662109375,,,0.7689124271273613,,,,1.6153846153846154,,10132114.0,64,0.7668850898742676,9.632148735193687e-06,315,27905.166382296,
1773951925.0539856,0.8240019336342812,0.0361328125,,,0.8118229657411575,,,,1.641025641025641,,10293078.0,65,0.8108609199523926,9.34949900335517e-06,320,28357.877898857,
1773952369.5155137,0.8433516621589661,0.0390625,,,0.7292150735855103,,,,1.6666666666666665,,10453828.0,66,0.7242363929748535,9.067370313554016e-06,325,28802.339359762,
1773952822.6225314,0.8241158872842789,0.037353515625,,,0.81120685338974,,,,1.6923076923076923,,10615407.0,67,0.8097671508789063,8.785988646854187e-06,330,29255.446431842,
1773953262.8747773,0.8460243582725525,0.03466796875,,,0.7087413318455219,,,,1.717948717948718,,10776618.0,68,0.7093623161315918,8.505579385964789e-06,335,29695.698609642,
1773953678.6971812,0.8314897388219833,0.033203125,,,0.7796779409050941,,,,1.7435897435897436,,10936968.0,69,0.7779295444488525,8.226367134711692e-06,340,30111.521068207,
1773954124.0562847,0.8331882581114769,0.035888671875,,,0.7764087274670601,,,,1.7692307692307692,,11095522.0,70,0.7744204998016357,7.948575538133115e-06,345,30556.880180281,
1773954573.2106655,0.821431516110897,0.037109375,,,0.8207029469311238,,,,1.7948717948717947,,11257021.0,71,0.8253976821899414,7.672427103343093e-06,350,31006.034586353,
1773955031.488145,0.8319832414388657,0.03515625,,,0.7778103962540627,,,,1.8205128205128205,,11417629.0,72,0.7787314414978027,7.3981430213064705e-06,355,31464.312055586,
1773955489.7623293,0.8318839490413665,0.033935546875,,,0.781072810292244,,,,1.8461538461538463,,11577781.0,73,0.7774726867675781,7.125942989668071e-06,360,31922.586258847,
1773955935.5047932,0.836286547780037,0.034423828125,,,0.7568559378385544,,,,1.8717948717948718,,11738398.0,74,0.7536165237426757,6.856045036778025e-06,365,32368.328674085,
1773956373.9208968,0.83150614798069,0.03369140625,,,0.7827344492077828,,,,1.8974358974358974,,11899505.0,75,0.7717126846313477,6.588665347054153e-06,370,32806.744822641,
1773956824.681193,0.8415196895599365,0.031005859375,,,0.7352996647357941,,,,1.9230769230769231,,12059958.0,76,0.7380265712738037,6.324018087821336e-06,375,33257.505101429,
1773957266.127693,0.8367822036147118,0.036376953125,,,0.7435590147972106,,,,1.9487179487179487,,12220324.0,77,0.7491539001464844,6.06231523776653e-06,380,33698.951589161,
1773957688.7876108,0.8296473458409309,0.034912109375,,,0.7929150030016899,,,,1.9743589743589745,,12380497.0,78,0.7900743007659912,5.80376641714686e-06,385,34121.611451906,
1773958095.3272028,0.8318758621811867,0.037841796875,,,0.7777570277452469,,,,2.0,,12538904.0,79,0.7777067661285401,5.548578719886775e-06,390,34528.151120043,
1773958523.4311097,0.8262555986642838,0.035400390625,,,0.8065397322177887,,,,2.0256410256410255,,12699616.0,80,0.7935080528259277,5.296956547698769e-06,395,34956.255033282,
1773958972.306771,0.8317008063197135,0.034912109375,,,0.7853930026292801,,,,2.051282051282051,,12860877.0,81,0.7800776481628418,5.049101446360498e-06,400,35405.130661965,
1773959288.0213315,,,0.7709886824542825,0.7736324071884155,,12860877.0,2.214,0.279,2.051282051282051,315.712,,82,,,400,35720.845294235,0.8330115994269197
1773959744.3363078,0.8296535223722458,0.034912109375,,,0.788833649456501,,,,2.076923076923077,,13021042.0,83,0.7864449977874756,4.805211944279518e-06,405,36177.160226681,
1773960204.7308018,0.8338405385613441,0.033203125,,,0.7749740555882454,,,,2.1025641025641026,,13181444.0,84,0.7679770469665528,4.565483393474823e-06,410,36637.554700275,
1773960641.1176817,0.8369115665555,0.034912109375,,,0.7526852250099182,,,,2.128205128205128,,13341131.0,85,0.750084114074707,4.330107813102683e-06,415,37073.941515272,
1773961101.0359814,0.8333531960844993,0.03466796875,,,0.7718812167644501,,,,2.1538461538461537,,13502581.0,86,0.7676685810089111,4.099273735652019e-06,420,37533.859906556,
1773961547.7029004,0.8414804384112358,0.0322265625,,,0.7367338448762893,,,,2.1794871794871793,,13663625.0,87,0.7317563056945801,3.873166055932558e-06,425,37980.526948694,
1773962001.3484957,0.8403565108776092,0.033447265625,,,0.7466651812195778,,,,2.2051282051282053,,13825021.0,88,0.7445296287536621,3.6519658829767455e-06,430,38434.172422665,
1773962443.0140343,0.8228479877114296,0.03857421875,,,0.8150069281458855,,,,2.230769230769231,,13985141.0,89,0.8125073432922363,3.4358503949739717e-06,435,38875.837930234,
1773962884.1795382,0.8384833380579948,0.035400390625,,,0.7463670909404755,,,,2.2564102564102564,,14146612.0,90,0.7424354076385498,3.2249926973533687e-06,440,39317.003437783,
1773963308.7415578,0.8259505897760391,0.035888671875,,,0.8002074629068374,,,,2.282051282051282,,14308304.0,91,0.7985044956207276,3.0195616841288233e-06,445,39741.565455489,
1773963762.0852225,0.8337459817528725,0.036865234375,,,0.7713445380330086,,,,2.3076923076923075,,14469018.0,92,0.7661972999572754,2.819721902617283e-06,450,40194.90912073,
1773964175.3617356,0.8310921385884285,0.035888671875,,,0.7838245779275894,,,,2.3333333333333335,,14630796.0,93,0.7763765335083008,2.625633421638686e-06,455,40608.185577395,
1773964602.795657,0.8350013598799706,0.03271484375,,,0.7638778939843178,,,,2.358974358974359,,14791551.0,94,0.7582252979278564,2.4374517033031287e-06,460,41035.619551969,
1773965044.337659,0.8509604409337044,0.03173828125,,,0.6939929656684398,,,,2.3846153846153846,,14952593.0,95,0.686758279800415,2.255327478487924e-06,465,41477.16150098,
1773965495.8536897,0.8362679734826088,0.033447265625,,,0.7579269304871559,,,,2.41025641025641,,15113872.0,96,0.7521372318267823,2.079406626104311e-06,470,41928.677582084,
1773965919.388007,0.8377451956272125,0.032958984375,,,0.7459103807806968,,,,2.435897435897436,,15274802.0,97,0.7427720069885254,1.9098300562505266e-06,475,42352.211842502,
1773966354.681968,0.8290777936577797,0.0341796875,,,0.7878963947296143,,,,2.4615384615384617,,15435812.0,98,0.7779781341552734,1.7467335973448218e-06,480,42787.505855705,
1773966786.027852,0.8297112479805946,0.03515625,,,0.7867587313055993,,,,2.4871794871794872,,15595630.0,99,0.789428997039795,1.590247887328834e-06,485,43218.85174819,
1773967223.6295161,0.8189200013875961,0.037841796875,,,0.8446545138955116,,,,2.5128205128205128,,15755431.0,100,0.8385796546936035,1.4404982690284575e-06,490,43656.453405444,
1773967684.9154117,0.8270029559731483,0.03466796875,,,0.7995309486985207,,,,2.5384615384615383,,15917040.0,101,0.7997495174407959,1.2976046897560136e-06,495,44117.73934311,
1773968099.1355252,0.8345837250351906,0.0341796875,,,0.7655500486493111,,,,2.564102564102564,,16077222.0,102,0.7652132511138916,1.1616816052341785e-06,500,44531.959405863,
1773968536.1865792,0.8366870671510697,0.0361328125,,,0.7563077412545681,,,,2.58974358974359,,16238267.0,103,0.7509428977966308,1.032837887918564e-06,505,44969.010472007,
1773968988.1385226,0.833334892988205,0.0361328125,,,0.7736331403255463,,,,2.6153846153846154,,16399364.0,104,0.7717277050018311,9.111767397924387e-07,510,45420.962401065,
1773969427.444412,0.8406680330634118,0.03759765625,,,0.7411853305995464,,,,2.641025641025641,,16559378.0,105,0.7348191738128662,7.967956097034058e-07,515,45860.268350179,
1773969862.1669567,0.832681006193161,0.034912109375,,,0.7758190721273422,,,,2.6666666666666665,,16720120.0,106,0.771886682510376,6.897861153082619e-07,520,46294.990788586,
1773970303.1632557,0.8261671632528305,0.035888671875,,,0.7975834056735038,,,,2.6923076923076925,,16881653.0,107,0.7994602203369141,5.902339696885629e-07,525,46735.98715263,
1773970758.1993861,0.8171655863523484,0.03564453125,,,0.8447128221392631,,,,2.717948717948718,,17043285.0,108,0.8425211906433105,4.982189126956605e-07,530,47191.023288473,
1773971193.2542667,0.8164716899394989,0.037353515625,,,0.8397873863577843,,,,2.7435897435897436,,17204785.0,109,0.8388730049133301,4.138146470802218e-07,535,47626.078202414,
1773971651.0346844,0.8313082352280616,0.03466796875,,,0.7776687324047089,,,,2.769230769230769,,17365885.0,110,0.7802473068237304,3.370887794573718e-07,540,48083.858590052,
1773972073.8820207,0.8464222118258476,0.0341796875,,,0.7208391733467578,,,,2.7948717948717947,,17525604.0,111,0.7142335891723632,2.681027661547553e-07,545,48506.705887946,
1773972504.5420034,0.8480334863066673,0.033203125,,,0.7060078129172325,,,,2.8205128205128203,,17685643.0,112,0.7024045467376709,2.0691186398689945e-07,550,48937.365974277,
1773972944.5286334,0.8284954413771629,0.036865234375,,,0.7885151296854019,,,,2.8461538461538463,,17845716.0,113,0.7893118381500244,1.5356508599528862e-07,555,49377.352528412,
1773973364.3735578,0.8344069495797157,0.03515625,,,0.7557154968380928,,,,2.871794871794872,,18006905.0,114,0.7514598846435547,1.0810516218961343e-07,560,49797.19744126,
1773973804.3989263,0.8404581397771835,0.03515625,,,0.736554765701294,,,,2.8974358974358974,,18167996.0,115,0.7354418754577636,7.05685053216465e-08,565,50237.222821275,
1773974236.5042837,0.832883395254612,0.0361328125,,,0.7743205606937409,,,,2.9230769230769234,,18328190.0,116,0.7716651916503906,4.0985181719143116e-08,570,50669.32828373,
1773974656.5698693,0.8380364537239074,0.03369140625,,,0.7435101851820946,,,,2.948717948717949,,18488797.0,117,0.7405205249786377,1.937888720314085e-08,575,51089.393760595,
1773975086.5206883,0.8430878177285195,0.032470703125,,,0.7244704619050026,,,,2.9743589743589745,,18648724.0,118,0.7251592159271241,5.7669281079475446e-09,580,51519.344576322,
1773975530.7460802,0.8409270882606507,0.034912109375,,,0.7369740769267082,,,,3.0,,18808356.0,119,0.7346443176269531,1.602074190076852e-10,585,51963.569993617,
1773975532.054046,,,,,,,,,3.0,,,120,,,585,51964.877844161,
